,simTag,e-e_avg_e-1,e-i_avg_e-1,i-i_avg_e-1,e-e_std_e-1,e-i_std_e-1,i-i_std_e-1,e-e_avg_e29,e-i_avg_e29,i-i_avg_e29,e-e_std_e29,e-i_std_e29,i-i_std_e29
405,sparse095_10class_237_t1,30.31295784994401,30.250018736842108,30.292010000000005,0.46497330779808654,0.33969512263744334,0.14829763619154568,30.321367256438975,30.283532842105267,30.330969999999997,0.4668832087853068,0.3605712956075857,0.16267305892494885
406,sparse050_10class_238_t2,30.32318024489796,30.27393172,30.205143836734695,0.40411756606410065,0.3503181782634775,0.3041865757157729,30.326997795918366,30.274127800000006,30.203879346938777,0.4053293074536509,0.3511516378078849,0.30421400690622535
407,sparse080_10class_238_t2,30.230211202531645,30.345908499999997,30.47078631578947,0.3603044530932238,0.43721043170337326,0.5251856184367032,30.236251012658226,30.348325000000003,30.468345263157893,0.36279506937948197,0.4365808328362572,0.5214398924372116
408,sparse095_10class_238_t2,30.333096662933926,30.296564210526316,30.239959999999996,0.42894150028323885,0.31329591316090316,0.18435340083654658,30.351821007838748,30.329237684210526,30.2298,0.4376871322737268,0.34633382665452034,0.169573010824247
409,sparse050_10class_239_t3,30.385708571428573,30.324429000000002,30.24896048979592,0.46853198032552174,0.44338836237659646,0.38343054188093445,30.39083126530612,30.32412084,30.24819812244898,0.47053566018327797,0.4412995521702854,0.3834046295970809
410,sparse080_10class_239_t3,30.320828417721515,30.3455553125,30.389997368421053,0.4032278277266992,0.443134999277057,0.4777530334734409,30.32773585443038,30.349682062499998,30.390801578947364,0.40597196438078575,0.4443386241899258,0.4772400591422921
411,sparse095_10class_239_t3,30.339939574468083,30.31466063157895,30.239150000000002,0.4290256162296488,0.33363726604237826,0.15551506840174711,30.34993711086226,30.35719578947369,30.310989999999997,0.4280691331646801,0.3665965001457509,0.19366523926611062
412,sparse050_10class_240_t4,30.279867755102043,30.29408332,30.311763346938775,0.410393887308106,0.40574015680701064,0.41646606296731065,30.281485632653062,30.293351280000003,30.313159591836737,0.40959382164817243,0.4072938993335913,0.41766621878006543
413,sparse080_10class_240_t4,30.30671781645569,30.392699562500002,30.489735263157893,0.3818105374508714,0.4004734917332963,0.43444210354828294,30.311370063291143,30.3958211875,30.4885552631579,0.3837125986754598,0.4018483682557885,0.4345236176110257
414,sparse095_10class_240_t4,30.288412945128783,30.223749684210528,30.12826,0.36179693150823294,0.32172347403011414,0.18311207060158557,30.304178656215,30.278346105263157,30.15431,0.36377548170204643,0.3900881467466032,0.1849194443534803
415,sparse050_10class_241_t5,30.34466057142857,30.34008844,30.318824408163266,0.43577633462226506,0.4469229052872166,0.4289478642219449,30.349148816326526,30.344648879999998,30.31836897959183,0.43653911527832956,0.4496321079846785,0.42853792871093305
416,sparse080_10class_241_t5,30.38609829113924,30.374355125,30.341077368421058,0.45328884057601804,0.46830572942388216,0.5214949848509127,30.398426898734176,30.382297625,30.342746842105264,0.45587730299287,0.46908285927899707,0.5184417006919328
417,sparse095_10class_241_t5,30.27943422172453,30.245595368421053,30.03116,0.39702956270819423,0.3768713104099693,0.2101089155652373,30.304305106382976,30.233556842105266,30.04373,0.4069645115958503,0.3237285935544844,0.20046991819223176
418,sparse050_10class_242_t6,30.34327493877551,30.34684704,30.349155346938772,0.4096768991515944,0.40510483005172676,0.39053705041247966,30.348093714285714,30.351860120000005,30.349916244897962,0.41185091949274605,0.41084893564129576,0.3903170864474652
419,sparse080_10class_242_t6,30.323979873417723,30.30650575,30.30273157894737,0.4205791690475086,0.38682971163606017,0.3607154436928915,30.333590474683547,30.319682625,30.297909999999998,0.4222354025638491,0.39113494996689996,0.3592036974592843
420,sparse095_10class_242_t6,30.32680815229563,30.399125894736844,30.525170000000003,0.37748090102550513,0.39069825441527994,0.4377404643164711,30.35494239641658,30.672714947368423,30.400830000000003,0.38355818238610456,0.5061341030614706,0.34430094118372667
421,sparse050_10class_243_t7,30.29136375510204,30.376551720000002,30.399808979591832,0.359018145173553,0.46167050751054217,0.5222535330670339,30.29939444897959,30.3608366,30.402024081632653,0.35615540999280826,0.4385837169257883,0.5130001699960667
422,sparse080_10class_243_t7,30.317480316455697,30.341872937500003,30.39093157894737,0.3839030323638089,0.4585091400112664,0.5141144056096869,30.327753955696203,30.354864749999997,30.38312210526316,0.38124558644075474,0.47974938575514353,0.5186688632662305
423,sparse095_10class_243_t7,30.278362732362822,30.295274105263157,30.284570000000002,0.3984433747977167,0.39453501417956954,0.3697028267406136,30.298273818589028,30.40334294736842,30.36653,0.403847253782073,0.5007560066515716,0.4160470239047509
424,sparse050_10class_244_t0,30.9268266122449,30.92096064,30.931234938775507,0.3241914135921715,0.3398553216337658,0.3538051048703837,30.927896816326527,30.92118748,30.93130734693878,0.32469455466114444,0.3397686805449402,0.35377411256553626
425,sparse080_10class_244_t0,30.89966873417721,30.905139562499997,30.936055789473684,0.319140918257112,0.3064573675343091,0.29816839545033835,30.903759398734174,30.907944999999998,30.93646263157895,0.3208123363860663,0.308083788907336,0.2983828431349318
426,sparse095_10class_244_t0,30.911707435610307,30.858407578947368,30.813319999999997,0.34445162819211145,0.2592684822329966,0.1775866706709711,30.91732696528555,30.88894652631579,30.853609999999996,0.34390270479898544,0.2688687450539406,0.18094748658105278
427,sparse050_10class_245_t1,30.934802204081635,30.9132256,30.894777877551018,0.3363537129747146,0.3280034306415712,0.3284747045837983,30.93673697959184,30.91456444,30.89494620408163,0.33712699485060454,0.3276839295227741,0.32848217469091473
428,sparse080_10class_245_t1,30.91578389240506,30.8835780625,30.86361263157895,0.3348646480060507,0.32943424030828383,0.3123341972756292,30.919527405063292,30.884811562499998,30.861605263157895,0.3365651525161258,0.33092231971424746,0.31196799105995376
429,sparse095_10class_245_t1,30.932394647256437,30.97289494736842,30.943879999999996,0.3364665204079697,0.4184410828876093,0.47847931992929477,30.94158380739082,30.941442736842106,30.938079999999996,0.3368021486923432,0.3940402902788445,0.49089042321072013
430,sparse050_10class_246_t2,31.000591591836734,30.956136400000002,30.94297559183673,0.4073670613590687,0.3829811522399503,0.36464227652417286,31.000877795918363,30.962076439999997,30.95418718367347,0.39967896069378545,0.3793739278138738,0.3669043122198725
431,sparse080_10class_246_t2,30.922878892405066,30.872546125,30.834574736842104,0.3542649183597196,0.34046927641856967,0.355976304642649,30.92783006329114,30.8750308125,30.831062631578952,0.356206534503202,0.340810387395748,0.3563376620469338
432,sparse095_10class_246_t2,30.84704568868981,31.05513515789474,31.28266,0.2918193106134721,0.3914021490484075,0.6058234184975029,30.86028073908175,31.124935578947365,31.291269999999997,0.29228471692847313,0.43690364320972186,0.5719634657038853
433,sparse050_10class_247_t3,30.818600408163263,30.836964160000004,30.827622448979586,0.2846842971373168,0.2806948352134296,0.27368671237891323,30.82315044897959,30.839157559999997,30.830689469387753,0.28534757652801374,0.27899058333005866,0.27461129931143474
434,sparse080_10class_247_t3,30.905150474683545,30.918029625,30.965561052631582,0.3266344359472989,0.35316910425086645,0.37749179169737185,30.909381107594935,30.919197875,30.96400210526315,0.327528746792332,0.35402847806777415,0.3785407764947549
435,sparse095_10class_247_t3,30.8433918924972,30.867336210526318,30.92718,0.2940135779278517,0.26496717205673836,0.16206932960927506,30.855811690929453,30.876418526315792,30.937929999999994,0.2970111906261499,0.26098614956986105,0.16671363501525607
436,sparse050_10class_248_t4,30.900139673469393,30.92519696,30.953146775510206,0.3108630627218218,0.33661407983439784,0.35864991909257815,30.90234334693877,30.927697880000004,30.95491412244898,0.31066555615031693,0.33798547558069064,0.3583705017079865
437,sparse080_10class_248_t4,30.98326762658228,30.986740687499996,31.021064736842106,0.4325493491338752,0.406541128624494,0.3743422583520176,30.989171835443038,30.999593,31.02956421052631,0.4345191082502654,0.4094275718164325,0.37715582356027505
438,sparse095_10class_248_t4,30.896938454647255,30.844598105263156,30.83635,0.31525939127429276,0.2610637179262231,0.16110040502742398,30.90564873460246,30.83641094736842,30.838639999999998,0.3159600715823837,0.27095775978077885,0.17316004273503705
439,sparse050_10class_249_t5,30.972131428571434,30.946911479999997,30.92221004081632,0.36288382986227175,0.3493443732253457,0.3452032196819344,30.99321926530612,30.97763928,30.928738938775506,0.3623427907330225,0.36289779562995644,0.3440351357146835
440,sparse080_10class_249_t5,30.946442689873418,30.947222812500005,30.917691578947366,0.3751446696263905,0.3527574262837564,0.32092894464045035,30.955299398734173,30.9903728125,30.93510842105263,0.37405071823608305,0.3711367015731398,0.33778851517142716
441,sparse095_10class_249_t5,30.89313451287794,30.922264000000002,31.052460000000004,0.3296766769453659,0.2968669663933307,0.27706989804018783,30.898379507278833,30.937840631578943,31.06318,0.33050425941349487,0.3021651435044664,0.27536906071670464
442,sparse050_10class_250_t6,30.897424,30.891892960000003,30.882496897959186,0.32568999337281407,0.30721622160042006,0.28381508445078446,30.900941959183672,30.895286960000004,30.88109534693877,0.3268198982068208,0.3094931525025367,0.28320628227708183
443,sparse080_10class_250_t6,30.973992943037974,30.943186187499997,30.935016842105263,0.345364115501522,0.3090691219459894,0.2726039417997557,30.976888860759495,30.944591312500002,30.935785263157893,0.34595918648210566,0.3088040330343458,0.2717005677573522
444,sparse050_10class_251_t7,30.88211991836735,30.938337919999995,30.979301469387757,0.2879052890668151,0.35058536566444637,0.39481398511027593,30.88475093877551,30.937733959999996,30.979296326530612,0.2885392666397353,0.3489196276776622,0.3943593613345826
445,sparse080_10class_251_t7,30.904606234177216,30.915217000000002,30.944570000000002,0.33780187188327404,0.3480652612815591,0.3420498624700637,30.91112851265823,30.918579875,30.939163157894733,0.3391878252779353,0.3510157310149851,0.338178840743873
